conversion_id,session_id,user_id,conversion_type,amount,timestamp,campaign_id
V0000364,S0006462,,purchase,97.42,2024-02-12 21:01:35,
V0000365,S0008364,,newsletter_signup,0.0,2025-04-11 12:07:24,C00063
V0000366,S0004055,U008776,purchase,62.1,2024-09-29 03:31:28,
V0000367,S0002290,,newsletter_signup,0.0,2024-06-16 14:11:32,
V0000368,S0004028,U002899,newsletter_signup,0.0,2024-10-15 11:31:33,
V0000369,S0000323,,purchase,55.91,2024-10-06 19:58:02,
V0000370,S0008325,U006641,purchase,58.53,2025-02-09 21:17:51,
V0000371,S0001559,U008673,newsletter_signup,0.0,2025-04-06 15:35:38,
V0000372,S0001760,,purchase,32.88,2025-08-24 05:41:24,
V0000373,S0004015,U007821,PURCHASE,59.4,2024-12-21 07:18:55,C00204
V0000374,S0006548,,purchase,56.41,2025-01-06 19:09:27,
V0000375,S0004464,U005949,purchase,72.27,2025-02-15 07:57:29,C00554
V0000376,S0005119,U006853,purchase,104.43,2024-12-11 19:23:25,C00056
V0000377,S0003218,U007803,newsletter_signup,0.0,2025-03-25 08:10:56,C00087
V0000378,S0000954,,PURCHASE,92.04,2024-04-02 05:41:59,C00012
V0000379,S0000684,U001316,purchase,56.15,2024-05-29 12:29:11,C00169
V0000380,S0002007,U001836,purchase,85.79,2024-07-24 06:28:01,C00777
V0000381,S0001117,,purchase,104.17,2025-08-04 23:25:34,
V0000382,S0007175,U008894,newsletter_signup,0.0,2025-06-11 11:32:48,C00030
V0000383,S0004070,U002097,purchase,141.1,2025-11-24 17:19:15,C00003
V0000384,S0008628,U004495,PURCHASE,84.15,2025-02-13 01:17:35,
V0000385,S0006531,,purchase,102.67,2025-10-01 14:14:38,
V0000386,S0000689,,purchase,138.61,2024-09-01 07:41:27,
V0000387,S0000874,,newsletter_signup,0.0,2024-03-11 15:55:32,C00094
V0000388,S0002514,U006744,newsletter_signup,0.0,2025-01-22 04:44:06,
V0000389,S0009475,U006240,purchase,103.72,2024-01-06 12:27:10,
V0000390,S0009498,U000080,purchase,83.48,2024-06-17 07:19:29,
V0000391,S0004873,,newsletter_signup   ,0.0,2024-01-22 02:51:39,C00102
V0000392,S0009641,,newsletter_signup,0.0,2025-04-25 00:25:47,
V0000393,S0007296,U007628,purchase,102.05,2025-02-21 01:32:38,
V0000394,S0001091,U004134,purchase,147.63,2025-01-24 09:52:39,C00094
V0000395,S0002256,,purchase,69.98,2025-09-12 04:55:16,C00176
V0000396,S0007858,U003871,purchase,188.28,2024-09-15 04:31:42,
V0000397,S0002447,,purchase,97.69,2025-10-10 20:31:07,C00163
V0000398,S0001781,U003506,purchase,119.03,2025-02-25 02:19:39,C00281
V0000399,S0005257,U001996,purchase,152.63,2024-09-26 00:21:37,C00424
V0000400,S0003883,U007656,purchase,32.89,2025-04-29 13:46:05,
V0000401,S0007674,,newsletter_signup,0.0,2025-06-08 13:46:53,C00818
V0000402,S0000428,U003570,purchase,41.55,2026-01-08 17:40:23,C00566
V0000403,S0001457,U005178,newsletter_signup,0.0,2025-03-11 13:38:17,
V0000404,S0002290,,purchase,68.01,2024-06-16 14:00:59,
V0000405,S0003958,U004678,newsletter_signup,0.0,2025-07-11 22:22:49,
V0000406,S0007494,U008862,newsletter_signup,0.0,2025-12-04 18:03:58,
V0000407,S0007592,,purchase,85.67,2024-11-22 20:47:40,C00703
V0000408,S0005913,U004249,purchase,29.38,2025-10-07 23:16:34,C00662
V0000409,S0002661,U003840,newsletter_signup,0.0,2025-10-24 22:32:30,
V0000410,S0005814,U007359,newsletter_signup,0.0,2024-08-26 10:06:13,C00056
V0000411,S0006890,,newsletter_signup,0.0,2024-03-15 11:52:29,C00703
V0000412,S0009188,U006541,purchase,121.59,2025-12-11 00:45:23,C00651
V0000413,S0004662,,purchase,50.36,2024-02-01 13:40:45,C00338
V0000414,S0000651,U009857,purchase,327.86,2025-05-06 16:35:28,C00017
V0000415,S0009299,U009855,newsletter_signup,0.0,2025-05-08 08:31:29,C00094
V0000416,S0008881,U002337,purchase,127.88,2025-10-05 14:12:03,C00777
V0000417,S0000444,U001294,newsletter_signup,0.0,2024-06-09 01:23:51,
V0000418,S0006859,U009541,purchase,37.78,2025-04-14 21:36:18,
V0000419,S0001942,,purchase,54.31,2024-08-01 17:04:22,
V0000420,S0004919,U004347,newsletter_signup,0.0,2024/02/30 12:15:00,
V0000421,S0005977,,newsletter_signup,0.0,2024-01-25 05:33:41,C00530
V0000422,S0009194,U009216,purchase,103.15,2025-10-21 09:23:37,C00597
V0000423,S0004768,U000543,newsletter_signup,0.0,2024-06-27 21:31:18,C00059
V0000424,S0001761,U006133,purchase,50.52,2025-12-18 21:11:21,C00090
V0000425,S0000970,,purchase,58.22,2025-11-18 01:55:03,C00146
V0000426,S0008161,U005491,newsletter_signup,0.0,2024-03-11 09:08:45,C00217
V0000427,S0008145,U007351,newsletter_signup,0.0,2025-08-23 02:57:46,
V0000428,S0000728,U000613,purchase,1.0,2024-08-16 18:27:47,C00346
V0000429,S0002436,,newsletter_signup,0.0,2024-01-08 13:09:46,C00115
V0000430,S0003315,U002614,purchase,1.0,2024-10-22 20:00:40,C00295
V0000431,S0009023,U005728,purchase,145.06,2026-01-06 21:12:35,C00420
V0000432,S0003265,,purchase,257.21,2024-06-15 17:28:29,C00534
V0000433,S0005352,U006453,purchase,120.2,2024-01-24 11:49:58,C00640
V0000434,S0000944,U008275,purchase,100.85,2025-12-11 12:27:18,
V0000435,S0001913,U002212,purchase,64.29,2024-12-08 15:40:02,C00486
V0000436,S0001128,,purchase,23.51,2025-10-01 00:30:04,C00399
V0000437,S0009357,U004532,newsletter_signup,0.0,2025-07-01 15:27:04,C00153
V0000438,S0007264,U006088,purchase,213.3,2024-09-05 07:15:49,
V0000439,S0008198,U007313,purchase,71.84,2025-12-12 06:52:52,C00174
V0000440,S0006798,U005178,purchase,115.36,2025-05-22 13:23:14,C00163
V0000441,S0008036,,newsletter_signup,0.0,2025-06-10 21:35:02,C00061
V0000442,S0001786,U007519,newsletter_signup,0.0,2024-06-05 13:52:00,C00030
V0000443,S0006692,U009406,purchase,35.64,2025-11-06 03:42:34,C00147
V0000444,S0003574,U001575,purchase,1200.0,2024-11-19 22:42:40,
V0000445,S0005981,U009824,purchase,92.64,2025-04-15 17:27:20,
V0000446,S0003036,,purchase,22.97,2024-04-18 16:21:03,
V0000447,S0000290,U002590,newsletter_signup,0.0,not_a_time,C00651
V0000448,S0008881,U002337,purchase,62.16,2025-10-05 14:17:34,C00777
V0000449,S0008406,U008730,purchase,103.16,2025-03-31 23:58:19,C00338
V0000450,S0001593,U004949,newsletter_signup,0.0,2025-03-20 03:08:58,
V0000451,S0000963,U001831,purchase,122.16,2024-11-11 02:38:17,
V0000452,S0000482,,PURCHASE,90.1,2024-05-21 18:00:08,
V0000453,S0001621,U007521,newsletter_signup,0.0,2024-08-14 13:32:15,C00662
V0000454,S0004696,U004745,newsletter_signup,0.0,2024-05-27 11:00:17,
V0000455,S0006021,U001451,purchase,93.49,2024-06-25 10:54:06,
V0000456,S0006600,U007379,newsletter_signup,0.0,2025-09-27 04:58:09,C00770
V0000457,S0001689,U004277,purchase,119.29,2024-02-11 14:34:18,C00555
V0000458,S0002696,U007321,newsletter_signup,0.0,2024-01-02 19:34:52,
V0000459,S0007181,U001799,purchase,24.55,2024-06-30 06:55:16,
V0000460,S0008405,U008747,purchase,100.66,2025-11-20 08:07:08,C00580
V0000461,S0003676,U003905,newsletter_signup,0.0,2025-11-16 00:15:59,
V0000462,S0009589,U002496,purchase,76.7,2024-12-30 12:26:59,
V0000463,S0000035,U001066,newsletter_signup,0.0,2024-08-30 02:37:02,
V0000464,S0004383,U003874,purchase,157.71,2025-04-23 23:02:29,C00153
V0000465,S0003442,U007454,purchase,-32.24,2025-02-23 02:42:11,C00426
V0000466,S0001651,U007837,newsletter_signup,0.0,2025-01-06 18:58:55,
V0000467,S0009086,U000750,newsletter_signup,0.0,2024-01-18 09:45:38,C00496
V0000468,S0009323,U003612,newsletter_signup,0.0,2025-09-13 05:55:05,C00061
V0000469,S0001647,U008983,newsletter_signup,0.0,2025-08-17 05:09:24,
V0000470,S0004837,U008435,purchase,118.21,2025-04-20 13:42:10,
V0000471,S0002972,U007606,purchase,116.32,2025-12-02 22:15:31,
V0000472,S0009163,U002126,newsletter_signup,0.0,2025-10-17 01:05:37,C00766
V0000473,S0008952,U002614,purchase,1.0,2024-04-15 20:47:06,C00654
V0000474,S0001058,U002266,purchase,133.84,2026-01-10 15:29:47,
V0000475,S0003918,U002964,newsletter_signup,0.0,2024-10-26 01:20:32,
V0000476,S0000695,U008407,purchase,156.26,2024-09-24 17:52:48,
V0000477,S0007344,U005832,purchase,46.22,2024-06-13 20:52:56,
V0000478,S0009659,U001952,newsletter_signup,0.0,2024-12-18 18:47:42,
V0000479,S0002493,U002226,purchase,53.53,2024-06-25 20:11:34,C00255
V0000480,S0006596,U004232,purchase,108.13,2025-11-18 16:15:18,
V0000481,S0004785,U005552,purchase,173.16,2025-07-02 06:28:33,C00780
V0000482,S0004854,U002890,purchase,223.33,2024-03-08 16:34:19,
V0000483,S0005914,U006213,purchase,133.99,2024-10-22 03:52:26,C00691
V0000484,S0007419,,purchase,53.71,2025-08-21 03:11:12,C00759
V0000485,S0004724,U000980,purchase,33.8,2025-05-21 06:07:47,C00581
V0000486,S0008528,U001622,newsletter_signup,0.0,2024-09-11 12:23:34,
V0000487,S0002166,,purchase,95.55,2025-05-19 03:40:01,
V0000488,S0007878,,purchase,50.85,2024-04-26 20:41:59,
V0000489,S0005128,,newsletter_signup,0.0,2024-05-10 17:57:09,C00496
V0000490,S0006696,,newsletter_signup,0.0,2024-12-30 16:26:44,
V0000491,S0004511,,purchase,49.03,2025-07-03 00:55:14,C00307
V0000492,S0009564,U008135,purchase,53.4,2025-04-22 08:48:00,C00494
V0000493,S0003157,U005749,newsletter_signup,0.0,2024-10-30 23:37:33,C00163
V0000494,S0007004,U008430,purchase,61.12,2025-10-02 15:13:55,
V0000495,S0007181,U001799,purchase,117.46,2024-06-30 06:55:33,C00496
V0000496,S0005226,U008251,newsletter_signup,0.0,2025-10-10 21:22:03,
V0000497,S0007557,U005184,purchase,79.54,2024-05-12 22:45:50,
V0000498,S0008152,U008323,purchase,223.66,2025-06-01 14:34:22,C00117
V0000499,S0007048,U001779,purchase,117.76,2024-05-10 08:29:00,C00050
V0000500,S0007227,,newsletter_signup,0.0,2025-08-30 23:06:20,
V0000501,S0003894,U000461,purchase,152.73,2024-09-03 13:04:14,
V0000502,S0001939,U000877,newsletter_signup   ,0.0,2025-10-29 17:04:53,
V0000503,S0006644,U009345,newsletter_signup,0.0,2024-03-18 05:00:05,C00070
V0000504,S0007582,U005975,purchase,53.15,2024-09-25 19:23:48,
V0000505,S0006686,U009728,purchase,169.96,2025-12-18 07:43:14,C00160
V0000506,S0006586,U009681,newsletter_signup,0.0,2025-09-25 01:51:39,C00662
V0000507,S0002234,U004153,newsletter_signup,0.0,2024-08-24 04:34:52,
V0000508,S0000342,,  purchase,187.95,2025-06-10 18:49:43,
V0000509,S0004398,,newsletter_signup,0.0,2025-05-04 23:28:10,C00515
V0000510,S0008093,,newsletter_signup,0.0,2024-06-22 05:40:35,
V0000511,S0003306,,NEWSLETTER_SIGNUP,0.0,2024/02/30 12:15:00,C00102
V0000512,S0000540,U008929,newsletter_signup,0.0,2024-11-18 15:52:04,C00651
V0000513,S0007984,U007119,purchase,159.28,2024-01-13 03:12:34,
V0000514,S0001306,U003772,newsletter_signup,0.0,2024-07-21 06:41:34,C00101
V0000515,S0002797,U001729,purchase,54.37,2024-11-05 08:30:54,C00791
V0000516,S0009685,U007709,purchase,35.33,2025-04-27 07:00:49,C00044
V0000517,S0009749,,purchase,31.45,2024-02-05 01:22:08,
V0000518,S0005587,U003511,purchase,42.83,2024-08-02 15:25:26,C00465
V0000519,S0008457,,newsletter_signup,0.0,2024-06-28 21:53:25,
V0000520,S0006368,U004637,newsletter_signup,0.0,2025-05-09 10:47:53,
V0000521,S0000211,U003550,PURCHASE,104.65,2025-02-13 23:22:50,
V0000522,S0007451,U004793,purchase,109.72,2024-07-07 03:40:59,C00102
V0000523,S0001632,U002982,newsletter_signup,0.0,2025-09-09 17:09:43,
V0000524,S0005538,,newsletter_signup,0.0,2025-07-26 22:39:46,C00435
V0000525,S0001143,,purchase,144.35,2025-04-20 00:16:25,C00645
V0000526,S0006021,U001451,newsletter_signup,0.0,2024-06-25 11:00:33,
V0000527,S0008131,U003209,newsletter_signup,0.0,2025-02-25 08:37:10,
V0000528,S0004822,U008656,newsletter_signup,0.0,2025-10-11 17:27:55,
V0000529,S0004924,U005602,NEWSLETTER_SIGNUP,0.0,2024-03-05 18:32:45,C00582
V0000530,S0004592,U000455,purchase,103.85,2025-12-09 05:14:58,C00050
V0000531,S0007163,,purchase,49.55,2024-06-22 20:37:06,C00566
V0000532,S0001650,U003956,newsletter_signup,0.0,2024-07-18 08:26:40,
V0000533,S0002572,U006849,purchase,72.44,2025-02-16 16:38:43,C00447
V0000534,S0008252,U005773,purchase,120.19,2025-09-26 03:05:21,C00691
V0000535,S0004036,, purchase,136.9,2025-01-05 09:21:28,
V0000536,S0000921,U001769,purchase,51.21,2025-07-02 23:15:51,
V0000537,S0004388,U002308,newsletter_signup,0.0,2025-13-01 10:00:00,C00777
V0000538,S0000180,U002824,purchase,105.18,2024-05-25 10:52:37,
V0000539,S0001825,U001481,purchase,34.95,2024-08-23 06:44:40,C00136
V0000540,S0000695,U008407,purchase,52.06,2024-09-24 17:46:12,C00416
V0000541,S0009674,U002954,purchase,24.73,2025-03-14 18:34:13,C00784
V0000542,S0008458,U000466,  purchase   ,69.91,2025-09-17 03:53:22,
V0000543,S0007352,U008550,purchase,193.77,2024-05-13 16:16:09,C00304
V0000544,S0004091,,purchase,24.35,2025-07-14 05:56:29,C00777
V0000545,S0001440,U003658,purchase,140.79,2024-09-19 05:51:19,
V0000546,S0002210,,purchase,117.8,2025-11-12 14:59:59,C00597
V0000547,S0000428,U003570,newsletter_signup,0.0,2026-01-08 17:25:47,C00566
V0000548,S0006730,U000157,purchase,115.63,2024-12-12 21:11:01,
V0000549,S0003831,U007623,newsletter_signup,0.0,2026-01-09 20:13:40,
V0000550,S0004669,,newsletter_signup,0.0,2025-12-11 21:58:58,C00432
V0000551,S0003698,U007581,purchase,65.6,2025-04-14 14:32:49,C00161
V0000552,S0003710,,purchase,109.49,2025-07-24 09:36:32,
V0000553,S0004270,U007785,purchase,73.05,2024-06-29 05:05:14,
V0000554,S0005575,U007204,newsletter_signup,0.0,2024-07-31 10:58:41,C00504
V0000555,S0002349,U002627,purchase,80.5,2025-02-01 12:47:00,
V0000556,S0003218,U007803,purchase,56.46,2025-03-25 08:25:34,C00087
V0000557,S0001651,,newsletter_signup,,2025-01-06 18:51:30,
V0000558,S0005594,,purchase,124.37,2024-05-01 05:34:10,C00307
V0000559,S0004293,,newsletter_signup,0.0,2024-08-18 14:12:53,C00101
V0000560,S0008187,U006919,purchase,189.88,2025-10-17 11:57:39,
V0000561,S0001867,U007415,purchase,141.24,2024-10-09 17:16:22,C00101
V0000562,S0000703,,newsletter_signup ,0.0,2025-07-04 22:54:24,C00044
V0000563,S0004828,U006130,newsletter_signup,0.0,2025-10-19 09:11:55,C00538
V0000564,S0000260,U006232,purchase,129.77,2025-10-08 19:59:10,
V0000565,S0007593,,purchase,51.88,2024-10-23 03:23:58,
V0000566,S0003603,U003847,purchase,98.88,2025-08-26 01:29:11,
V0000567,S0007885,,purchase,75.42,2025-10-18 06:12:08,
V0000568,S0005633,U009990,newsletter_signup,0.0,2024-06-04 04:26:05,C00338
V0000569,S0006934,U007751,purchase,60.09,2025-01-06 01:04:36,C00473
V0000570,S0000938,U005343,purchase,224.08,2024-10-21 21:32:48,C00496
V0000571,S0002899,U008335,newsletter_signup,0.0,2025-12-15 22:07:13,
V0000572,S0009443,U000327,purchase,95.27,2025-10-31 09:24:30,C00489
V0000573,S0005189,U001185,purchase,76.35,2024-06-16 02:05:37,C00217
V0000574,S0003578,U006970,  newsletter_signup ,0.0,2025-10-03 03:07:31,C00443
V0000575,S0007240,U005834,purchase,55.44,2024-08-22 22:02:42,
V0000576,S0004172,U005829,newsletter_signup,0.0,2024-09-22 10:21:42,
V0000577,S0006845,,purchase,166.5,2024-06-12 01:49:15,
V0000578,S0001621,U007521,purchase,47.64,2024-08-14 13:29:15,
V0000579,S0005340,,purchase,102.33,2024-08-07 15:04:00,
V0000580,S0000371,,newsletter_signup,0.0,2024-05-22 12:15:24,
V0000581,S0005487,U005394,newsletter_signup,0.0,2025-06-20 11:12:51,C00538
V0000582,S0008212,U005923,newsletter_signup,0.0,2024-08-22 09:30:44,C00257
V0000583,S0006067,,purchase,129.2,2025-07-19 00:31:03,C00044
V0000584,S0003435,,NEWSLETTER_SIGNUP,0.0,2024-04-28 17:47:09,
V0000585,S0003603,U003847,newsletter_signup,0.0,2025-08-26 01:23:24,
V0000586,S0007671,U007466,newsletter_signup,0.0,2025-04-15 13:15:44,
V0000587,S0006905,U004006,purchase      ,177.32,2025-06-25 23:52:43,C00494
V0000588,S0001487,U002683,purchase,78.74,2024-02-11 06:55:45,C00803
V0000589,S0007081,U009338,newsletter_signup,0.0,2024-05-05 21:09:04,
V0000590,S0004298,,newsletter_signup,0.0,2024-06-10 06:21:10,
V0000591,S0002055,U007917,purchase,-54.57,2024-09-09 01:00:33,C00489
V0000592,S0009016,U000434,NEWSLETTER_SIGNUP,0.0,2025-05-26 09:18:04,C00489
V0000593,S0000874,U006470,purchase,130.64,2024-03-11 15:45:39,C00094
V0000594,S0000057,,purchase,86.38,2025-09-25 17:37:56,C00360
V0000595,S0005913,U004249,purchase,62.0,2025-10-07 23:29:08,C00662
V0000596,S0008090,U004498,purchase  ,24.32,2025-12-24 21:50:19,
V0000597,S0009118,U006179,purchase,78.93,2024-10-24 14:28:20,
V0000598,S0004283,U001811,newsletter_signup,0.0,2024-03-25 21:31:05,
V0000599,S0003996,U005094,purchase,66.42,2025-09-23 21:10:20,
V0000600,S0007855,U003015,newsletter_signup,0.0,2024-01-31 22:57:07,
V0000601,S0007464,,purchase,37.8,2025-10-12 08:29:15,C00651
V0000602,S0005289,U004775,purchase,64.41,2025-09-04 22:25:43,
V0000603,S0008737,U000577,newsletter_signup,0.0,2024-09-02 09:24:23,C00146
V0000604,S0000575,U004820,newsletter_signup,0.0,2025-08-08 06:35:08,
V0000605,S0001963,U009180,newsletter_signup,0.0,2024-03-01 17:24:26,C00494
V0000606,S0006377,U002976,purchase,51.61,2024-02-02 18:29:34,
V0000607,S0002319,U001992,newsletter_signup,0.0,2025-04-05 02:45:22,C00765
V0000608,S0004967,,newsletter_signup,0.0,2025-04-05 01:27:42,C00691
V0000609,S0001226,U005564,purchase,120.3,2025-08-14 01:29:12,C00744
V0000610,S0002091,U005305,purchase,108.37,2024-10-29 12:57:56,C00101
V0000611,S0009590,,purchase,60.31,2025-06-16 10:47:20,C00697
V0000612,S0007885,,purchase,,2025-10-18 06:12:50,
V0000613,S0009366,,purchase,103.16,2024-02-18 13:19:07,
V0000614,S0005488,U000625,newsletter_signup,0.0,2024-07-21 13:16:30,C00597
V0000615,S0000060,U000860,newsletter_signup,0.0,2025-03-30 06:50:05,C00061
V0000616,S0001675,,newsletter_signup,0.0,2025-08-27 21:14:08,C00645
V0000617,S0002299,U003221,purchase,191.74,2025-06-07 14:21:04,
V0000618,S0009235,U002832,purchase,102.07,2024-12-03 21:32:28,C00571
V0000619,S0009659,U001952,newsletter_signup,0.0,2024-12-18 18:50:23,
V0000620,S0003319,U009747,purchase,74.38,2024-06-12 00:32:31,C00255
V0000621,S0003357,U003834,newsletter_signup,0.0,2024-01-25 05:30:38,
V0000622,S0008642,U005052,newsletter_signup,0.0,2025-03-28 16:07:25,
V0000623,S0006757,U008235,newsletter_signup,0.0,2024-04-11 19:49:43,C00791
V0000624,S0007448,U002807,purchase,125.19,2024-08-07 15:38:42,
V0000625,S0006696,,newsletter_signup,0.0,2024-12-30 16:32:06,
V0000626,S0003108,U008825,purchase,213.31,2025-11-01 09:36:38,
V0000627,S0008557,U004832,newsletter_signup,0.0,2024-06-28 19:30:28,
V0000628,S0004241,U006235,newsletter_signup,0.0,2024-11-30 05:06:08,
V0000629,S0004787,U008184,purchase,114.67,2024-01-30 17:57:17,C00143
V0000630,S0003313,U008350,purchase,94.42,2024-08-26 04:01:00,
V0000631,S0003987,U002000, purchase ,138.04,2024-12-28 22:22:19,
V0000632,S0007163,,newsletter_signup,0.0,2024-06-22 20:40:38,C00566
V0000633,S0004826,U006247,purchase,108.27,2024-02-06 12:12:33,
V0000634,S0006178,,purchase,80.73,2024-12-01 12:32:20,
V0000635,S0008087,U003259,purchase,62.47,2025-06-22 07:32:02,C00630
V0000636,S0001720,,purchase,34.97,2025-11-23 21:11:38,
V0000637,S0005072,U002154,newsletter_signup,0.0,2024-12-25 07:13:40,
V0000638,S0005711,U004544,newsletter_signup,0.0,2024-01-05 08:02:56,C00257
V0000639,S0009637,,purchase,82.05,2025-04-23 17:01:34,C00515
V0000640,S0000276,,purchase,62.64,2024-12-06 03:32:45,C00153
V0000641,S0002409,U007056,purchase,129.95,2024-01-19 02:15:36,
V0000642,S0000044,,purchase,75.81,2024-06-27 14:08:58,C00360
V0000643,S0008878,U003529,purchase,125.17,2025-08-25 12:55:09,C00101
V0000644,S0002239,,purchase,72.45,2025-10-02 08:02:30,
V0000645,S0001943,U002636,PURCHASE  ,107.86,2025-10-12 21:02:36,C00063
V0000646,S0002677,U002260,NEWSLETTER_SIGNUP,0.0,2025-08-18 23:16:53,
V0000647,S0007325,U005351,newsletter_signup,0.0,2025-03-22 01:30:03,C00597
V0000648,S0002962,U003328,newsletter_signup,0.0,2025-08-31 18:14:38,
V0000649,S0005183,U003187,purchase,55.9,2025-12-07 14:06:56,C00534
V0000650,S0008755,,purchase,87.99,2024-02-19 13:51:54,
V0000651,S0007895,U003793,purchase,87.23,2024-11-08 10:04:56,
V0000652,S0004799,U001198,purchase,226.82,2024-07-18 10:36:13,C00022
V0000653,S0005488,U000625,purchase,80.83,2024-07-21 13:22:40,C00597
V0000654,S0000111,U004926,PURCHASE,67.54,2025-07-05 21:36:21,C00162
V0000655,S0006790,U005040,purchase,81.84,2025-07-02 04:22:48,C00651
V0000656,S0008128,U005452,  purchase    ,43.3,2024-04-06 18:01:34,C00426
V0000657,S0001912,U007694,newsletter_signup,0.0,2025-08-17 20:40:22,
V0000658,S0008753,U006462,purchase,100.98,2025-08-06 16:28:45,C00217
V0000659,S0005747,U004495,newsletter_signup,0.0,2025-12-16 17:55:59,C00139
V0000660,S0002088,,purchase,110.6,2024-07-20 21:05:57,
V0000661,S0006999,U000682,purchase,42.58,2025-06-10 00:28:43,
V0000662,S0006409,U000117,purchase,62.41,2025-09-02 19:45:51,
V0000663,S0008930,U005763,purchase,117.94,,C00221
V0000664,S0007745,U007734,purchase,103.55,2025-10-28 20:44:38,C00346
V0000665,S0005485,U000868,purchase,86.44,2025-08-20 10:49:21,C00094
V0000666,S0005825,U003905,purchase,138.6,2024-10-24 01:07:16,
V0000667,S0000002,U005460,purchase,,2025-04-23 01:09:28,C00005
V0000668,S0009607,U002192,newsletter_signup,0.0,2025-04-18 00:19:45,
V0000669,S0003750,U000539,purchase,47.79,2025-04-08 00:56:23,C00017
V0000670,S0007895,U003793,purchase,78.85,2024-11-08 10:11:46,
V0000671,S0000500,U008519,purchase,26.03,2025-09-06 06:50:27,
V0000672,S0007076,U006880,purchase,79.03,2025-09-21 11:07:24,
V0000673,S0007458,U009096,newsletter_signup,0.0,2025-04-11 05:29:58,
V0000674,S0009234,U008389,purchase,80.28,2024-05-05 10:46:14,C00652
V0000675,S0000884,U008342,purchase,80.75,2025-09-21 06:51:36,
V0000676,S0009702,U005243,purchase,79.41,2025-04-10 11:56:28,
V0000677,S0003371,,purchase,220.64,2024-10-10 11:05:48,C00448
V0000678,S0006150,U004995,purchase,42.96,2025-12-11 03:48:24,
V0000679,S0004641,,newsletter_signup,0.0,2024-09-12 10:23:24,
V0000680,S0008778,,purchase,93.47,2025-01-17 08:41:19,C00651
V0000681,S0003150,,newsletter_signup,0.0,2025-04-30 11:40:40,C00224
V0000682,S0005593,,newsletter_signup,0.0,2024-03-22 13:36:43,
